File created on 2025-11-10T15:36:18.913383
Source data: ac_h0s_mfi_20120122000004_20120122235948_cdaweb.cdf
Ballistically propagted from L1 to upstream BATS-R-US boundary

File created on 2025-11-10 15:36:18.913263#COOR
GSM

#SATELLITEXYZ
208.861
  0.000
  0.000


#START
2012 01 22 10 55 03 607       -4.84      26.54      -6.64    -423.77      17.00     -10.59     325.19  148829.11
2012 01 22 10 55 26 543       -5.52      26.38      -6.72    -422.84      16.01      -8.98     325.08  146419.58
2012 01 22 10 55 32 281       -5.53      26.16      -7.18    -422.60      15.76      -8.58     325.05  145817.20
2012 01 22 10 55 50 578       -5.57      25.52      -8.59    -421.76      16.99      -7.69     324.97  143483.88
2012 01 22 10 56 15 015       -4.97      25.66      -9.00    -420.63      18.62      -6.49     324.86  140372.78
2012 01 22 10 56 39 496       -5.28      25.60      -8.94    -419.51      20.25      -5.30     324.75  137261.67
2012 01 22 10 57 04 024       -4.91      25.87      -8.30    -418.39      21.89      -4.11     324.64  134150.57
2012 01 22 10 57 10 163       -5.10      25.76      -8.51    -418.10      22.30      -3.82     324.61  133372.80
2012 01 22 10 57 19 895       -5.67      25.43      -9.14    -418.40      22.68      -2.97     324.53  131032.97
2012 01 22 10 57 32 880       -6.01      24.85      -9.89    -418.80      23.19      -1.85     324.42  127913.19
2012 01 22 10 57 45 867       -6.61      23.95     -10.91    -419.20      23.70      -0.73     324.31  124793.42
2012 01 22 10 57 58 860       -6.70      23.82     -10.88    -419.59      24.22       0.40     324.20  121673.65
2012 01 22 10 58 02 110       -6.50      23.84     -10.86    -419.69      24.34       0.68     324.18  120893.70
2012 01 22 10 58 25 266       -5.89      23.92     -10.82    -418.22      22.42      -0.60     324.09  125196.85
2012 01 22 10 58 56 263       -5.25      24.12     -11.61    -416.26      19.86      -2.30     323.99  130934.37
2012 01 22 10 59 27 399       -5.15      24.15     -10.94    -414.30      17.30      -4.01     323.88  136671.89
2012 01 22 10 59 58 680       -2.61      25.22      -2.41    -412.34      14.73      -5.71     323.77  142409.42
2012 01 22 11 00 06 524       -2.54      25.23      -2.05    -411.85      14.09      -6.14     323.74  143843.80
2012 01 22 11 00 14 289       -2.35      25.26      -0.96    -412.39      13.85      -6.02     323.66  142839.38
2012 01 22 11 00 24 657       -2.54      25.13      -0.39    -413.11      13.54      -5.85     323.55  141500.15
2012 01 22 11 00 35 047       -3.15      24.98      -1.32    -413.83      13.22      -5.69     323.44  140160.93
2012 01 22 11 00 45 454       -3.51      24.87      -2.61    -414.55      12.90      -5.53     323.33  138821.70
2012 01 22 11 00 48 060       -3.67      24.85      -2.83    -414.73      12.82      -5.49     323.30  138486.90
2012 01 22 11 00 55 884       -4.16      24.79      -3.51    -415.27      12.58      -5.37     323.22  137482.48
2012 01 22 11 01 06 330       -4.15      24.56      -4.22    -415.99      12.27      -5.20     323.11  136143.26
2012 01 22 11 01 16 797       -3.80      25.16      -0.17    -416.71      11.95      -5.04     323.00  134804.03
2012 01 22 11 01 27 282       -3.27      25.21      -1.66    -417.43      11.63      -4.88     322.89  133464.81
2012 01 22 11 01 29 906       -3.36      25.20      -1.88    -417.61      11.55      -4.84     322.87  133130.00
2012 01 22 11 01 44 508       -3.64      25.17      -2.55    -417.27      12.25      -3.14     322.79  134839.23
2012 01 22 11 02 03 987       -3.75      25.01      -3.28    -416.82      13.19      -0.87     322.68  137118.21
2012 01 22 11 02 23 474       -4.92      24.51      -4.47    -416.37      14.12       1.40     322.57  139397.19
2012 01 22 11 02 42 966       -3.23      24.88      -3.73    -415.91      15.06       3.67     322.46  141676.16
2012 01 22 11 02 47 840       -3.41      24.83      -3.84    -415.80      15.30       4.23     322.43  142245.91
2012 01 22 11 03 13 159       -3.94      24.68      -4.18    -414.07      16.94       3.04     322.35  137064.01
2012 01 22 11 03 47 093       -6.49      24.66      -7.21    -411.78      19.13       1.45     322.24  130154.80
2012 01 22 11 04 21 226       -7.04      23.96      -8.00    -409.48      21.32      -0.14     322.13  123245.60
2012 01 22 11 04 55 566       -6.66      24.21      -7.55    -407.18      23.51      -1.74     322.02  116336.40
2012 01 22 11 05 04 183       -6.76      24.22      -7.46    -406.61      24.06      -2.13     321.99  114609.10
2012 01 22 11 05 17 854       -7.06      24.27      -7.18    -406.40      22.37       0.49     321.91  114513.89
2012 01 22 11 05 36 088       -7.78      24.24      -6.73    -406.12      20.12       3.99     321.80  114386.94
2012 01 22 11 05 54 322       -7.60      23.35      -7.89    -405.84      17.87       7.49     321.69  114259.99
2012 01 22 11 06 12 561       -7.46      23.00      -7.57    -405.57      15.62      10.99     321.59  114133.03
2012 01 22 11 06 17 121       -7.39      23.02      -7.47    -405.50      15.06      11.86     321.56  114101.30
2012 01 22 11 06 33 623       -7.18      23.08      -7.18    -404.94      15.40      11.35     321.48  114303.76
2012 01 22 11 06 55 644       -7.82      23.01      -7.11    -404.20      15.84      10.67     321.37  114573.71
2012 01 22 11 07 17 690       -8.29      22.74      -7.18    -403.46      16.29      10.00     321.26  114843.66
2012 01 22 11 07 39 758       -8.56      22.33      -7.64    -402.72      16.74       9.32     321.15  115113.61
2012 01 22 11 07 45 278       -8.73      22.33      -7.59    -402.54      16.85       9.15     321.12  115181.10
2012 01 22 11 08 05 116       -9.25      22.31      -7.44    -401.58      17.36       7.90     321.04  113999.16
2012 01 22 11 08 31 625       -9.77      22.02      -7.38    -400.31      18.05       6.23     320.93  112423.23
2012 01 22 11 08 58 203      -10.20      21.80      -6.44    -399.04      18.73       4.56     320.82  110847.31
2012 01 22 11 09 24 846      -11.02      21.46      -5.98    -397.77      19.41       2.89     320.71  109271.38
2012 01 22 11 09 31 518      -10.96      21.45      -6.06    -397.46      19.58       2.47     320.69  108877.40
2012 01 22 11 09 49 161      -10.81      21.41      -6.32    -396.79      19.50       2.57     320.60  109382.77
2012 01 22 11 10 12 712       -9.86      21.72      -7.17    -395.90      19.40       2.69     320.49  110056.59
2012 01 22 11 10 36 299      -10.64      21.57      -6.99    -395.00      19.29       2.82     320.39  110730.42
2012 01 22 11 10 59 919      -10.38      21.60      -7.05    -394.11      19.19       2.95     320.28  111404.25
2012 01 22 11 11 05 829      -10.33      21.60      -7.12    -393.89      19.17       2.98     320.25  111572.70
2012 01 22 11 11 21 119      -10.17      21.60      -7.34    -393.51      19.93       1.96     320.17  112995.15
2012 01 22 11 11 41 514      -11.81      20.66      -6.95    -393.00      20.94       0.60     320.06  114891.75
2012 01 22 11 12 01 919      -12.15      20.26      -7.13    -392.49      21.96      -0.76     319.95  116788.35
2012 01 22 11 12 22 339      -12.24      20.51      -7.05    -391.97      22.98      -2.12     319.84  118684.95
2012 01 22 11 12 27 446      -12.08      20.67      -6.98    -391.85      23.23      -2.46     319.81  119159.10
2012 01 22 11 12 31 479      -11.60      21.16      -6.78    -392.77      22.77      -1.22     319.73  118275.90
2012 01 22 11 12 36 913      -11.15      21.21      -6.69    -394.00      22.16       0.44     319.62  117098.30
2012 01 22 11 12 42 412      -11.34      20.99      -6.78    -395.23      21.54       2.10     319.51  115920.70
2012 01 22 11 12 47 979      -10.68      21.56      -6.97    -396.46      20.93       3.76     319.40  114743.10
2012 01 22 11 12 49 380      -10.69      21.93      -6.97    -396.76      20.78       4.18     319.38  114448.70
2012 01 22 11 13 07 253      -10.73      23.02      -6.98    -396.07      22.02       2.16     319.29  113054.19
2012 01 22 11 13 31 120      -10.93      22.94      -7.34    -395.14      23.68      -0.52     319.19  111194.84
2012 01 22 11 13 55 020      -11.12      22.89      -7.01    -394.22      25.33      -3.21     319.08  109335.49
2012 01 22 11 14 18 961      -11.26      22.78      -7.16    -393.29      26.99      -5.90     318.97  107476.13
2012 01 22 11 14 24 951      -11.39      22.57      -7.12    -393.06      27.40      -6.57     318.94  107011.30
2012 01 22 11 14 37 442      -11.79      21.93      -7.00    -393.01      27.24      -5.97     318.86  104891.22
2012 01 22 11 14 54 099      -13.18      21.63      -6.85    -392.93      27.03      -5.16     318.75  102064.44
2012 01 22 11 15 10 754      -13.26      21.92      -7.32    -392.85      26.82      -4.36     318.64   99237.67
2012 01 22 11 15 27 412      -13.35      22.26      -6.51    -392.78      26.61      -3.56     318.53   96410.90
2012 01 22 11 15 31 576      -13.11      22.35      -6.57    -392.76      26.56      -3.36     318.50   95704.20
2012 01 22 11 15 35 611      -12.39      22.60      -6.76    -393.68      25.19      -0.61     318.42   97761.34
2012 01 22 11 15 41 051      -11.87      22.43      -6.72    -394.92      23.37       3.06     318.31  100504.19
2012 01 22 11 15 46 554      -10.90      21.99      -6.64    -396.15      21.55       6.73     318.20  103247.04
2012 01 22 11 15 52 123      -10.84      22.00      -6.82    -397.39      19.73      10.40     318.09  105989.89
2012 01 22 11 15 53 526      -10.70      22.12      -7.02    -397.70      19.28      11.32     318.07  106675.60
2012 01 22 11 16 09 694      -10.29      22.49      -7.61    -397.20      20.40       8.08     317.99  105223.34
2012 01 22 11 16 31 265      -10.20      22.90      -6.37    -396.54      21.90       3.76     317.88  103286.99
2012 01 22 11 16 52 857      -11.16      22.41      -4.93    -395.88      23.40      -0.56     317.77  101350.64
2012 01 22 11 17 14 465      -12.05      22.36      -5.21    -395.22      24.90      -4.88     317.66   99414.29
2012 01 22 11 17 19 871      -11.63      22.54      -5.51    -395.06      25.28      -5.96     317.63   98930.20
2012 01 22 11 17 26 568      -10.39      23.06      -6.41    -395.68      25.09      -5.09     317.55   97471.55
2012 01 22 11 17 35 521       -9.79      23.51      -6.54    -396.51      24.85      -3.94     317.44   95526.67
2012 01 22 11 17 44 505       -9.99      23.64      -5.76    -397.34      24.60      -2.79     317.33   93581.80
2012 01 22 11 17 53 517      -10.49      23.60      -6.28    -398.17      24.35      -1.64     317.22   91636.92
2012 01 22 11 17 55 775      -10.53      23.59      -6.22    -398.38      24.29      -1.35     317.19   91150.70
2012 01 22 11 18 14 878      -10.65      23.57      -6.06    -397.54      24.62      -2.75     317.11   90215.38
2012 01 22 11 18 40 393      -10.62      23.63      -5.99    -396.41      25.06      -4.62     317.00   88968.28
2012 01 22 11 19 05 965      -10.72      23.60      -5.92    -395.28      25.50      -6.49     316.89   87721.17
2012 01 22 11 19 31 590      -11.20      23.30      -5.49    -394.16      25.95      -8.36     316.78   86474.07
2012 01 22 11 19 38 004      -11.16      23.27      -5.51    -393.87      26.06      -8.83     316.76   86162.30
2012 01 22 11 19 45 389      -11.02      23.20      -5.59    -394.41      26.23      -7.54     316.68   91062.12
2012 01 22 11 19 55 257      -12.36      22.10      -4.71    -395.13      26.47      -5.84     316.57   97595.22
2012 01 22 11 20 05 146      -12.54      21.42      -5.19    -395.85      26.70      -4.13     316.46  104128.33
2012 01 22 11 20 15 058      -12.27      21.68      -5.70    -396.57      26.94      -2.42     316.35  110661.43
2012 01 22 11 20 17 539      -12.25      21.70      -5.70    -396.75      27.00      -1.99     316.32  112294.70
2012 01 22 11 20 20 867      -12.19      21.78      -5.73    -397.78      26.66      -0.45     316.24  113545.80
2012 01 22 11 20 25 377      -12.55      21.39      -6.04    -399.15      26.21       1.60     316.13  115213.92
2012 01 22 11 20 29 962      -12.63      21.66      -5.60    -400.52      25.76       3.66     316.02  116882.05
2012 01 22 11 20 34 628      -12.03      22.02      -5.97    -401.89      25.31       5.71     315.91  118550.17
2012 01 22 11 20 35 806      -12.35      21.87      -5.29    -402.23      25.20       6.22     315.88  118967.20
2012 01 22 11 20 42 190      -13.31      21.43      -3.25    -402.92      25.32       6.40     315.80  119058.22
2012 01 22 11 20 50 735      -12.65      21.73      -4.13    -403.83      25.49       6.64     315.69  119179.56
2012 01 22 11 20 59 311      -12.85      21.85      -4.02    -404.74      25.65       6.88     315.58  119300.91
2012 01 22 11 21 07 923      -11.64      21.58      -4.36    -405.65      25.82       7.12     315.48  119422.26
2012 01 22 11 21 10 081      -10.43      21.61      -5.50    -405.88      25.86       7.18     315.45  119452.60
2012 01 22 11 21 18 228       -6.80      21.70      -8.91    -406.36      24.46      10.79     315.37  120617.00
2012 01 22 11 21 29 106       -6.85      21.72      -8.77    -407.00      22.59      15.59     315.26  122169.52
2012 01 22 11 21 40 002       -7.87      21.56      -8.46    -407.63      20.73      20.40     315.15  123722.05
2012 01 22 11 21 50 911       -7.32      21.51      -9.31    -408.27      18.86      25.20     315.04  125274.57
2012 01 22 11 21 53 642       -7.26      21.48      -9.45    -408.43      18.39      26.40     315.01  125662.70
2012 01 22 11 22 01 341       -7.07      21.39      -9.89    -408.97      18.28      26.73     314.93  124891.97
2012 01 22 11 22 11 621       -8.57      21.37      -7.96    -409.69      18.13      27.17     314.82  123864.31
2012 01 22 11 22 21 924       -8.00      20.93      -9.15    -410.41      17.99      27.61     314.71  122836.66
2012 01 22 11 22 32 245       -7.46      20.71      -9.67    -411.13      17.84      28.05     314.60  121809.01
2012 01 22 11 22 34 828       -7.75      20.76      -9.34    -411.31      17.80      28.16     314.58  121552.10
2012 01 22 11 22 44 048       -8.63      20.93      -8.34    -411.66      19.00      27.79     314.49  123552.26
2012 01 22 11 22 56 347       -8.80      20.95      -8.41    -412.14      20.59      27.29     314.38  126219.13
2012 01 22 11 23 08 656       -7.43      20.14     -11.62    -412.61      22.17      26.79     314.28  128886.00
2012 01 22 11 23 20 972       -6.33      19.46     -12.92    -413.08      23.76      26.30     314.17  131552.88
2012 01 22 11 23 24 053       -6.20      19.53     -12.84    -413.20      24.16      26.17     314.14  132219.59
2012 01 22 11 23 37 180       -5.82      19.75     -12.61    -413.05      23.27      26.42     314.06  127260.84
2012 01 22 11 23 54 682       -6.24      20.05     -11.92    -412.86      22.07      26.76     313.95  120649.16
2012 01 22 11 24 12 185       -6.89      20.09     -11.65    -412.67      20.88      27.10     313.84  114037.49
2012 01 22 11 24 29 692       -7.58      19.92     -11.29    -412.48      19.68      27.44     313.73  107425.82
2012 01 22 11 24 34 068       -7.39      19.86     -11.48    -412.43      19.38      27.52     313.70  105772.90
2012 01 22 11 24 38 882       -6.85      19.67     -12.05    -413.35      19.83      27.55     313.62  107550.40
2012 01 22 11 24 45 352       -6.62      19.59     -12.55    -414.58      20.42      27.59     313.51  109920.40
2012 01 22 11 24 51 875       -5.73      19.41     -13.28    -415.80      21.01      27.63     313.40  112290.40
2012 01 22 11 24 58 457       -5.78      19.59     -12.88    -417.03      21.60      27.67     313.29  114660.40
2012 01 22 11 25 00 111       -5.83      19.57     -12.93    -417.34      21.74      27.68     313.27  115252.90
2012 01 22 11 25 32 646       -5.98      19.52     -13.07    -414.67      21.14      26.33     313.18  111694.17
2012 01 22 11 26 16 444       -6.11      19.91     -12.48    -411.11      20.33      24.53     313.08  106949.19
2012 01 22 11 27 00 725       -6.51      19.81     -12.34    -407.55      19.52      22.73     312.97  102204.22
2012 01 22 11 27 45 507       -7.49      20.54     -10.79    -403.98      18.71      20.93     312.86   97459.24
2012 01 22 11 27 56 781       -8.12      20.66      -9.91    -403.09      18.50      20.48     312.83   96273.00
2012 01 22 11 28 04 088      -10.03      21.00      -7.30    -403.67      18.33      20.67     312.75  102313.82
2012 01 22 11 28 13 854       -9.52      21.25      -7.16    -404.43      18.10      20.94     312.64  110368.25
2012 01 22 11 28 23 641       -8.92      21.11      -8.22    -405.20      17.87      21.20     312.53  118422.67
2012 01 22 11 28 33 451       -6.66      21.06      -9.71    -405.96      17.64      21.46     312.42  126477.10
2012 01 22 11 28 35 908       -6.49      20.92     -10.02    -406.15      17.58      21.52     312.39  128490.70
2012 01 22 11 28 45 384       -5.99      20.52     -10.95    -406.47      18.14      21.58     312.31  126314.88
2012 01 22 11 28 58 024       -5.80      20.41     -11.24    -406.89      18.89      21.64     312.20  123413.78
2012 01 22 11 29 10 672       -5.99      20.03     -11.54    -407.30      19.63      21.71     312.09  120512.67
2012 01 22 11 29 23 325       -5.96      20.07     -11.43    -407.72      20.37      21.78     311.98  117611.57
2012 01 22 11 29 26 490       -6.01      20.06     -11.43    -407.83      20.56      21.80     311.96  116886.30
2012 01 22 11 29 35 934       -6.17      20.03     -11.44    -408.15      19.94      22.13     311.88  120115.01
2012 01 22 11 29 48 529       -6.80      19.46     -12.05    -408.57      19.12      22.56     311.77  124419.96
2012 01 22 11 30 01 133       -6.20      19.75     -11.50    -409.00      18.30      22.99     311.66  128724.91
2012 01 22 11 30 13 742       -6.94      18.69     -11.99    -409.43      17.48      23.43     311.55  133029.86
2012 01 22 11 30 16 896       -6.11      18.69     -11.98    -409.53      17.27      23.54     311.52  134106.09
2012 01 22 11 30 28 037       -3.62      18.71     -11.95    -409.64      19.71      21.89     311.44  135887.34
2012 01 22 11 30 42 890       -4.06      17.36     -13.20    -409.79      22.97      19.70     311.33  138262.34
2012 01 22 11 30 57 746       -7.05      18.91      -9.50    -409.93      26.22      17.51     311.22  140637.34
2012 01 22 11 31 12 600       -5.43      14.95     -13.24    -410.08      29.48      15.31     311.11  143012.34
2012 01 22 11 31 16 314       -4.73      13.95     -14.69    -410.11      30.29      14.77     311.08  143606.09
2012 01 22 11 31 24 454       -2.63      10.94     -19.04    -410.60      31.44      16.58     311.00  139550.49
2012 01 22 11 31 35 325       -2.92      11.17     -19.15    -411.25      32.98      19.00     310.89  134143.02
2012 01 22 11 31 46 210       -2.24       9.50     -19.37    -411.90      34.51      21.42     310.78  128735.54
2012 01 22 11 31 57 113       -2.53       9.35     -19.79    -412.55      36.05      23.84     310.68  123328.07
2012 01 22 11 31 59 841       -2.52       9.41     -19.63    -412.72      36.43      24.44     310.65  121976.20
2012 01 22 11 32 13 210       -2.50       9.61     -19.16    -412.54      35.36      24.50     310.57  120882.25
2012 01 22 11 32 31 038       -2.12      10.26     -19.21    -412.31      33.94      24.58     310.46  119423.65
2012 01 22 11 32 48 867       -2.45      10.90     -18.80    -412.07      32.51      24.66     310.35  117965.05
2012 01 22 11 33 06 700       -1.78      10.15     -18.07    -411.84      31.08      24.74     310.24  116506.45
2012 01 22 11 33 11 158       -1.34       7.76     -17.83    -411.78      30.73      24.76     310.21  116141.80
2012 01 22 11 33 24 462       -0.00       0.58     -17.12    -411.62      30.77      23.13     310.13  114946.74
2012 01 22 11 33 42 203        0.72      -1.35     -16.46    -411.40      30.82      20.96     310.02  113353.33
2012 01 22 11 33 59 945        2.90      -4.45     -12.33    -411.17      30.88      18.79     309.91  111759.91
2012 01 22 11 34 17 690        3.37      -4.33     -12.78    -410.95      30.93      16.62     309.80  110166.50
2012 01 22 11 34 22 126        3.05      -3.86     -12.51    -410.90      30.94      16.08     309.78  109768.15
2012 01 22 11 34 35 435        2.09      -2.46     -11.71    -410.73      30.99      14.45     309.69  108573.09
2012 01 22 11 34 53 182        2.22      -3.74     -11.81    -410.51      31.04      12.28     309.58  106979.68
2012 01 22 11 35 10 933        3.35      -2.20     -10.65    -410.29      31.09      10.11     309.48  105386.27
2012 01 22 11 35 28 684        3.10      -0.83      -9.60    -410.07      31.15       7.94     309.37  103792.85
2012 01 22 11 35 33 123        3.16      -0.71      -9.49    -410.01      31.16       7.40     309.34  103394.50
2012 01 22 11 35 38 410        3.33      -0.37      -9.16    -410.86      30.43       8.88     309.26  105818.91
2012 01 22 11 35 45 500        7.00       2.60      -2.97    -412.00      29.46      10.86     309.15  109051.46
2012 01 22 11 35 52 642        6.16       0.61      -2.90    -413.13      28.49      12.84     309.04  112284.01
2012 01 22 11 35 59 830        5.75       0.88      -2.83    -414.26      27.52      14.82     308.93  115516.57
2012 01 22 11 36 01 635        5.64       1.42      -2.67    -414.55      27.28      15.31     308.90  116324.70
2012 01 22 11 36 12 470        5.32       3.04      -2.22    -414.70      27.51      14.86     308.82  116732.53
2012 01 22 11 36 26 915        5.49       2.66      -3.53    -414.90      27.81      14.26     308.71  117276.31
2012 01 22 11 36 41 365        6.65       2.73      -2.13    -415.10      28.12      13.66     308.60  117820.08
2012 01 22 11 36 55 814        6.36       3.52      -2.44    -415.30      28.42      13.06     308.49  118363.85
2012 01 22 11 36 59 427        5.28       2.59      -2.84    -415.35      28.50      12.91     308.47  118499.80
2012 01 22 11 37 12 383        2.04      -0.19      -4.02    -415.23      27.94      13.94     308.38  115316.16
2012 01 22 11 37 29 657        0.69      -1.85      -5.45    -415.06      27.20      15.32     308.28  111071.31
2012 01 22 11 37 46 932       -1.05      -3.05      -5.12    -414.90      26.47      16.69     308.17  106826.46
2012 01 22 11 38 04 210       -1.47      -2.45      -4.16    -414.73      25.73      18.07     308.06  102581.61
2012 01 22 11 38 08 530       -1.90      -2.29      -3.66    -414.69      25.54      18.41     308.03  101520.40
2012 01 22 11 38 22 962       -3.20      -1.80      -2.15    -414.38      25.50      17.48     307.95   98752.52
2012 01 22 11 38 42 208       -3.34      -3.14      -3.53    -413.96      25.44      16.24     307.84   95062.02
2012 01 22 11 39 01 461       -2.18      -2.54      -4.44    -413.54      25.38      15.00     307.73   91371.52
2012 01 22 11 39 20 723       -0.79      -2.24      -5.04    -413.12      25.32      13.77     307.62   87681.02
2012 01 22 11 39 25 539       -1.09      -2.07      -4.17    -413.02      25.30      13.46     307.59   86758.40
2012 01 22 11 39 39 532       -2.01      -1.55      -1.55    -412.76      25.64      13.55     307.51   89349.78
2012 01 22 11 39 58 196       -1.51      -1.88      -0.10    -412.42      26.09      13.68     307.40   92804.96
2012 01 22 11 40 16 861       -1.60      -2.51      -2.92    -412.08      26.55      13.81     307.29   96260.13
2012 01 22 11 40 35 534       -2.16      -2.12      -2.60    -411.74      27.00      13.94     307.18   99715.31
2012 01 22 11 40 40 202       -2.01      -1.57      -2.34    -411.65      27.11      13.97     307.16  100579.10
2012 01 22 11 40 47 390       -1.59       0.10      -1.57    -412.27      26.62      14.64     307.08  100200.54
2012 01 22 11 40 56 997        0.43       2.99       1.74    -413.09      25.96      15.53     306.97   99695.79
2012 01 22 11 41 06 627        0.64       2.52       1.38    -413.90      25.31      16.42     306.86   99191.04
2012 01 22 11 41 16 283        0.58       2.22      -0.07    -414.72      24.65      17.32     306.75   98686.29
2012 01 22 11 41 18 701        0.73       2.78      -0.14    -414.93      24.48      17.54     306.72   98560.10
2012 01 22 11 41 30 977        1.19       4.47      -0.38    -414.89      25.34      16.73     306.64   97394.79
2012 01 22 11 41 47 345        1.07       5.91       0.57    -414.85      26.48      15.66     306.53   95841.04
2012 01 22 11 42 03 710        0.94       7.47       1.06    -414.80      27.63      14.58     306.42   94287.29
2012 01 22 11 42 20 076        1.12       7.22       2.68    -414.75      28.77      13.50     306.31   92733.54
2012 01 22 11 42 24 168        1.27       6.76       2.58    -414.74      29.05      13.23     306.28   92345.10
2012 01 22 11 42 27 962        1.71       5.36       2.27    -415.80      28.53      13.57     306.20   91899.88
2012 01 22 11 42 33 085       -1.02       4.82       3.19    -417.22      27.82      14.02     306.09   91306.26
2012 01 22 11 42 38 283       -3.37      -2.68       5.72    -418.64      27.12      14.47     305.98   90712.63
2012 01 22 11 42 43 553        0.16       6.15       0.83    -420.06      26.42      14.92     305.87   90119.01
2012 01 22 11 42 44 882        0.54       6.29      -0.08    -420.41      26.24      15.04     305.85   89970.60
2012 01 22 11 43 03 584        1.66       6.71      -2.82    -419.52      26.14      15.31     305.77   92015.78
2012 01 22 11 43 28 562        2.76       4.42      -4.28    -418.34      26.01      15.68     305.66   94742.68
2012 01 22 11 43 53 594        1.67       4.58      -2.80    -417.16      25.88      16.05     305.55   97469.58
2012 01 22 11 44 18 675        0.17       6.27      -2.74    -415.97      25.75      16.42     305.44  100196.48
2012 01 22 11 44 24 953        0.05       6.47      -2.70    -415.67      25.71      16.51     305.41  100878.20
2012 01 22 11 44 33 912       -0.32       7.07      -2.58    -416.07      26.93      15.46     305.33   99510.78
2012 01 22 11 44 45 869        0.45       7.84      -3.03    -416.60      28.54      14.04     305.22   97687.56
2012 01 22 11 44 57 836        2.41       6.59      -3.15    -417.12      30.16      12.63     305.11   95864.33
2012 01 22 11 45 09 811        1.17       6.60      -2.07    -417.65      31.78      11.22     305.00   94041.10
2012 01 22 11 45 12 807        1.03       6.68      -1.97    -417.78      32.18      10.87     304.97   93585.30
2012 01 22 11 45 18 336        0.59       6.91      -1.66    -418.63      31.87      11.57     304.89   95902.95
2012 01 22 11 45 25 752       -0.54       6.66      -1.44    -419.77      31.46      12.51     304.78   98993.15
2012 01 22 11 45 33 212       -0.91       6.05      -1.13    -420.90      31.04      13.45     304.67  102083.35
2012 01 22 11 45 40 721       -4.38       4.19       1.12    -422.04      30.63      14.39     304.57  105173.55
2012 01 22 11 45 42 604       -4.01       3.85       0.90    -422.32      30.53      14.62     304.54  105946.10
2012 01 22 11 45 53 300       -2.92       2.84       0.24    -422.49      31.11      15.15     304.46  105176.47
2012 01 22 11 46 07 564       -3.77       3.86       0.40    -422.73      31.88      15.85     304.35  104150.29
2012 01 22 11 46 21 828       -3.42       4.38       0.33    -422.96      32.66      16.55     304.24  103124.12
2012 01 22 11 46 36 097       -4.22       4.50       0.61    -423.19      33.44      17.25     304.13  102097.94
2012 01 22 11 46 39 664       -3.98       4.33       0.13    -423.25      33.63      17.42     304.10  101841.40
2012 01 22 11 46 49 259       -3.26       3.82      -1.32    -423.58      33.92      15.19     304.02  101165.42
2012 01 22 11 47 02 059       -4.05       5.41      -2.37    -424.01      34.31      12.21     303.91  100264.13
2012 01 22 11 47 14 867       -4.36       5.66      -1.36    -424.44      34.70       9.24     303.80   99362.83
2012 01 22 11 47 27 682       -3.32       6.08      -0.39    -424.87      35.09       6.26     303.69   98461.53
2012 01 22 11 47 30 886       -3.32       6.18      -0.11    -424.98      35.19       5.52     303.67   98236.20
2012 01 22 11 47 45 595       -3.32       6.48       0.73    -424.61      35.19       5.94     303.58   98580.56
2012 01 22 11 48 05 215       -3.27       6.21       1.30    -424.12      35.18       6.51     303.47   99039.69
2012 01 22 11 48 24 845       -3.01       5.74       1.23    -423.63      35.18       7.08     303.37   99498.83
2012 01 22 11 48 44 481       -1.73       8.37      -0.03    -423.14      35.18       7.64     303.26   99957.97
2012 01 22 11 48 49 392       -1.18       7.78       0.56    -423.02      35.18       7.78     303.23  100072.75
2012 01 22 11 49 04 128        0.46       6.03       2.33    -422.65      35.18       8.21     303.15  100417.10
2012 01 22 11 49 23 781        2.99      -1.70       3.05    -422.16      35.17       8.78     303.04  100876.24
2012 01 22 11 49 43 445        1.82      -5.66       4.18    -421.67      35.17       9.34     302.93  101335.38
2012 01 22 11 50 03 115        3.08      -4.13       3.53    -421.18      35.17       9.91     302.82  101794.51
2012 01 22 11 50 08 034        3.54      -3.41       3.37    -421.06      35.17      10.05     302.79  101909.30
2012 01 22 11 50 21 778        4.92      -1.25       2.88    -420.83      35.02      10.02     302.71  102212.60
2012 01 22 11 50 40 103        4.54       0.25       1.27    -420.52      34.82       9.96     302.60  102617.00
2012 01 22 11 50 58 434        6.39       0.62       2.66    -420.21      34.63       9.91     302.49  103021.40
2012 01 22 11 51 16 766        6.74       1.67       4.82    -419.90      34.43       9.86     302.38  103425.80
2012 01 22 11 51 21 350        6.78       1.06       5.15    -419.82      34.38       9.85     302.36  103526.90
2012 01 22 11 51 36 468        6.93      -0.79       6.14    -419.41      34.44      10.15     302.27  102346.27
2012 01 22 11 51 56 631        5.22      -2.23       5.49    -418.86      34.53      10.54     302.17  100772.09
2012 01 22 11 52 16 806        2.66      -3.14       4.78    -418.31      34.61      10.93     302.06   99197.92
2012 01 22 11 52 36 994        1.32      -3.23       3.45    -417.76      34.70      11.33     301.95   97623.75
2012 01 22 11 52 42 043        1.71      -3.19       3.75    -417.62      34.72      11.42     301.92   97230.20
2012 01 22 11 52 56 733        2.87      -3.06       4.63    -417.27      34.46      11.15     301.84   96291.67
2012 01 22 11 53 16 329        2.17      -0.72       3.49    -416.80      34.11      10.77     301.73   95040.30
2012 01 22 11 53 35 931        4.58      -6.51       3.02    -416.33      33.76      10.40     301.62   93788.92
