Time,BX,BY,BZ,VX,VY,VZ,X,NP,ID
2016-05-06 15:34:04,4.936999797821045,-8.052000045776367,-0.33399999141693115,-407.255126953125,4.395687580108643,3.672874927520752,1542496.875,13.266172409057617,71
2016-05-06 15:34:25,3.552000045776367,-8.461999893188477,3.1700000762939453,-407.2774353027344,3.0536563396453857,2.1175625324249268,1542497.875,12.679189682006836,71
2016-05-06 15:36:05,0.9990000128746033,-6.748000144958496,7.0980000495910645,-401.0298156738281,-1.021828055381775,-6.892750263214111,1542501.375,12.362421035766602,71
2016-05-06 15:36:56,0.4819999933242798,-6.285999774932861,7.750999927520752,-403.8061218261719,3.97696852684021,-11.342499732971191,1542503.0,12.204877853393555,71
2016-05-06 15:37:34,5.966000080108643,-7.017000198364258,-2.010999917984009,-407.26300048828125,6.310500144958496,-6.315000057220459,1542504.75,11.645368576049805,71
2016-05-06 15:38:57,6.573999881744385,-4.107999801635742,-8.795999526977539,-396.3026428222656,1.840499997138977,-25.114625930786133,1542507.75,8.04828929901123,71
2016-05-06 15:39:35,7.017000198364258,-3.48799991607666,-8.829000473022461,-393.2243347167969,-0.05203124135732651,-25.477218627929688,1542508.875,7.908912658691406,71
2016-05-06 15:41:01,6.951000213623047,-4.122000217437744,-8.402000427246094,-392.1202697753906,-2.311547040939331,-23.379249572753906,1542511.625,7.862155914306641,71
2016-05-06 15:42:02,6.947000026702881,-3.9800000190734863,-8.402999877929688,-392.67376708984375,-0.6010000109672546,-25.181249618530273,1542514.25,8.003700256347656,71
2016-05-06 15:42:31,6.914999961853027,-4.492000102996826,-7.915999889373779,-391.718994140625,-1.4308905601501465,-22.531782150268555,1542515.375,8.286810874938965,71
2016-05-06 15:43:09,8.0,-4.565000057220459,-6.913000106811523,-388.37200927734375,-5.818109035491943,-13.522218704223633,1542516.625,8.851289749145508,71
2016-05-06 15:47:03,6.743000030517578,-4.699999809265137,-8.088000297546387,-391.7721252441406,-1.791265606880188,-22.101953506469727,1542524.875,7.738156318664551,71
2016-05-06 15:48:47,6.679999828338623,-4.1529998779296875,-8.260000228881836,-392.33892822265625,-0.6690312623977661,-26.735204696655273,1542528.125,8.502098083496094,71
2016-05-06 15:50:17,6.151000022888184,-6.123000144958496,-7.670000076293945,-395.11968994140625,0.6717969179153442,-26.71217918395996,1542531.5,7.864490509033203,71
2016-05-06 15:51:06,5.705999851226807,-5.261000156402588,-8.437999725341797,-395.207763671875,-0.7147499322891235,-24.657625198364258,1542533.5,7.688549995422363,71
2016-05-06 15:55:14,6.321000099182129,-3.6040000915527344,-8.954000473022461,-393.91748046875,-7.538750171661377,-16.578874588012695,1542542.25,7.137237548828125,71
2016-05-06 15:56:18,6.783999919891357,-4.23199987411499,-8.517999649047852,-390.25836181640625,-6.173999786376953,-22.47825050354004,1542544.25,7.22893762588501,71
2016-05-06 15:57:15,7.14300012588501,-2.7809998989105225,-8.342000007629395,-386.9741516113281,-2.3384530544281006,-28.49245262145996,1542546.0,7.4741902351379395,71
2016-05-06 15:57:44,6.934999942779541,-2.8420000076293945,-8.585000038146973,-387.2686767578125,-2.9605937004089355,-26.85259437561035,1542547.0,7.6769185066223145,71
2016-05-06 15:58:28,6.7729997634887695,-2.697000026702881,-8.9350004196167,-387.6393127441406,-3.1528124809265137,-25.569686889648438,1542548.5,7.9279279708862305,71
2016-05-06 15:59:40,6.686999797821045,-0.29600000381469727,-9.505999565124512,-388.4344177246094,-0.4075312614440918,-28.208375930786133,1542551.5,7.939881324768066,71
2016-05-06 15:59:52,6.401000022888184,-2.115000009536743,-9.300999641418457,-388.87335205078125,-0.5112187266349792,-27.66462516784668,1542552.0,7.899868488311768,71
2016-05-06 16:00:19,6.802999973297119,-1.9889999628067017,-9.3100004196167,-389.8609619140625,-0.7445156574249268,-26.44118881225586,1542552.75,7.809840679168701,71
2016-05-06 16:00:58,6.9039998054504395,-0.4399999976158142,-9.352999687194824,-390.9335021972656,0.6449999809265137,-26.635000228881836,1542554.0,7.965950012207031,71
2016-05-06 16:02:09,6.420000076293945,-0.6320000290870667,-9.720000267028809,-392.2825927734375,3.5069220066070557,-29.964967727661133,1542556.875,7.806038856506348,71
2016-05-06 16:03:14,6.557000160217285,0.33899998664855957,-9.369999885559082,-390.0246276855469,1.4582500457763672,-28.466999053955078,1542559.25,8.181062698364258,71
2016-05-06 16:05:39,5.752999782562256,-1.944000005722046,-9.633000373840332,-389.225830078125,0.827750027179718,-29.42738914489746,1542563.75,8.491724014282227,71
2016-05-06 16:08:02,6.025000095367432,1.6920000314712524,-9.661999702453613,-390.6082763671875,6.358500003814697,-36.651878356933594,1542569.25,8.681612968444824,71
2016-05-06 16:09:24,5.770999908447266,3.3959999084472656,-9.138999938964844,-394.96075439453125,9.473155975341797,-31.91965675354004,1542571.75,9.131712913513184,71
2016-05-06 16:16:12,5.730000019073486,3.1489999294281006,-9.661999702453613,-392.4900817871094,4.710249900817871,-33.03424835205078,1542586.5,8.08120346069336,71
2016-05-06 16:17:07,5.1519999504089355,2.7300000190734863,-10.192000389099121,-393.8581237792969,5.757750034332275,-37.41587448120117,1542588.25,8.051020622253418,71
2016-05-06 16:17:10,4.828000068664551,2.322999954223633,-10.437000274658203,-393.96051025390625,5.886000156402588,-37.88949966430664,1542588.375,8.061244010925293,71
2016-05-06 16:19:36,5.265999794006348,2.736999988555908,-9.994999885559082,-395.49908447265625,6.184781074523926,-38.118125915527344,1542594.0,8.47585678100586,71
2016-05-06 16:25:52,5.313000202178955,-0.24199999868869781,-9.781000137329102,-398.6025085449219,0.3671875298023224,-27.759281158447266,1542606.75,8.475268363952637,71
2016-05-06 16:26:17,5.927000045776367,0.9290000200271606,-9.47599983215332,-399.65264892578125,0.9694531559944153,-27.080453872680664,1542607.75,9.008940696716309,71
2016-05-06 16:26:45,6.081999778747559,1.9989999532699585,-9.385000228881836,-399.56427001953125,1.1737656593322754,-27.144765853881836,1542609.0,9.535603523254395,71
2016-05-06 16:27:00,,,,,,,,,71
2016-05-06 16:28:31,6.459000110626221,1.9579999446868896,-9.411999702453613,-394.46685791015625,2.3249218463897705,-31.12017250061035,1542612.625,9.956428527832031,71
2016-05-06 16:29:18,6.290999889373779,1.934000015258789,-9.767999649047852,-395.0506896972656,0.22581249475479126,-25.996936798095703,1542614.125,10.173543930053711,71
2016-05-06 16:30:23,6.436999797821045,2.0409998893737793,-9.602999687194824,-395.78887939453125,3.153390645980835,-30.436389923095703,1542616.25,9.03343391418457,71
2016-05-06 16:31:48,6.670000076293945,1.4259999990463257,-9.583000183105469,-394.322509765625,0.8118124604225159,-27.976062774658203,1542619.75,9.403227806091309,71
2016-05-06 16:32:54,5.880000114440918,0.009999999776482582,-9.651000022888184,-395.37542724609375,1.9713749885559082,-28.71968650817871,1542621.875,9.583012580871582,71
2016-05-06 16:34:15,6.367000102996826,-0.6430000066757202,-10.07800006866455,-394.4107360839844,0.027656270191073418,-27.794795989990234,1542625.125,8.08635425567627,71
2016-05-06 16:34:24,6.248000144958496,-0.5870000123977661,-10.168000221252441,-393.427490234375,-0.3658124804496765,-27.889156341552734,1542625.5,7.8831658363342285,71
2016-05-06 16:36:10,6.616000175476074,-0.8769999742507935,-9.769000053405762,-391.9124755859375,0.5494999885559082,-27.16900062561035,1542629.0,8.27299976348877,71
2016-05-06 16:36:37,6.456999778747559,-0.4020000100135803,-9.821000099182129,-392.0175476074219,-1.1072031259536743,-24.872312545776367,1542629.875,8.569915771484375,71
2016-05-06 16:36:37,6.456999778747559,-0.4020000100135803,-9.821000099182129,-392.0175476074219,-1.1072031259536743,-24.872312545776367,1542629.875,8.569915771484375,71
2016-05-06 16:37:09,6.206999778747559,-0.6949999928474426,-9.723999977111816,-395.2027282714844,0.7160468697547913,-27.450328826904297,1542630.875,9.071455001831055,71
2016-05-06 16:37:15,5.938000202178955,-0.9240000247955322,-9.909000396728516,-395.90625,1.1893906593322754,-28.117734909057617,1542631.0,9.17068862915039,71
2016-05-06 16:37:34,6.855999946594238,-1.1670000553131104,-9.644000053405762,-398.13397216796875,2.688312530517578,-30.23118782043457,1542631.625,9.484930992126465,71
2016-05-06 16:38:14,7.486000061035156,-0.08100000023841858,-8.6850004196167,-396.118408203125,3.7911875247955322,-31.457500457763672,1542632.875,9.500875473022461,71
2016-05-06 16:38:16,7.630000114440918,0.02199999988079071,-8.694000244140625,-395.87396240234375,3.8023438453674316,-31.449750900268555,1542633.0,9.487837791442871,71
2016-05-06 16:39:12,7.993000030517578,-1.0470000505447388,-8.27400016784668,-391.8637390136719,2.7177188396453857,-29.561094284057617,1542635.0,9.386650085449219,71
2016-05-06 16:39:53,8.109000205993652,-0.43799999356269836,-8.545999526977539,-392.1353759765625,0.3429218828678131,-26.2868595123291,1542637.0,9.611124992370605,71
2016-05-06 16:40:05,8.229000091552734,-0.4860000014305115,-8.85200023651123,-392.1306457519531,0.6287500262260437,-27.02065658569336,1542637.375,9.509384155273438,71
2016-05-06 16:41:08,7.486999988555908,-0.9900000095367432,-9.130000114440918,-392.8755187988281,1.846093773841858,-29.603031158447266,1542639.25,9.148784637451172,71
2016-05-06 16:41:50,7.25,-1.284000039100647,-9.213000297546387,-396.2335510253906,0.0026875250041484833,-23.983562469482422,1542640.625,9.803918838500977,71
2016-05-06 16:43:36,7.715000152587891,-1.1419999599456787,-9.267999649047852,-397.0416259765625,1.542718768119812,-27.082969665527344,1542645.0,9.087403297424316,71
2016-05-06 16:43:37,7.771999835968018,-1.121000051498413,-9.187000274658203,-397.0588073730469,1.5856093168258667,-27.12973403930664,1542645.0,9.08157730102539,71
2016-05-06 16:44:00,,,,,,,,,71
2016-05-06 16:44:44,7.076000213623047,-1.1269999742507935,-9.557000160217285,-399.2027587890625,1.4571874141693115,-24.934062957763672,1542647.0,9.295547485351562,71
2016-05-06 16:45:44,6.669000148773193,-1.2039999961853027,-9.812999725341797,-398.1864929199219,1.142187476158142,-24.955625534057617,1542649.0,9.46664047241211,71
2016-05-06 16:57:51,6.014999866485596,-1.6039999723434448,-10.364999771118164,-398.2011413574219,2.15736722946167,-27.052108764648438,1542674.625,10.184222221374512,71
2016-05-06 16:58:29,6.36899995803833,-1.3660000562667847,-9.895000457763672,-397.3631896972656,4.217046737670898,-26.54781150817871,1542676.25,10.197671890258789,71
2016-05-06 16:58:59,7.23799991607666,-0.527999997138977,-9.52400016784668,-396.6000671386719,6.613765716552734,-25.9609375,1542677.625,10.097640037536621,71
2016-05-06 16:59:19,5.080999851226807,-1.7419999837875366,-10.491000175476074,-397.16156005859375,5.822015285491943,-25.087671279907227,1542678.375,9.993212699890137,71
2016-05-06 16:59:35,5.4679999351501465,-1.7079999446868896,-10.36299991607666,-398.0718078613281,4.159265518188477,-24.181421279907227,1542678.875,9.893412590026855,71
2016-05-06 17:00:14,5.052000045776367,-1.7309999465942383,-10.529999732971191,-399.8661804199219,0.7992500066757202,-22.45281219482422,1542680.125,9.687744140625,71
2016-05-06 17:00:51,5.489999771118164,-1.7330000400543213,-10.32699966430664,-398.045654296875,3.3638126850128174,-24.80057716369629,1542681.25,9.804698944091797,71
2016-05-06 17:01:09,5.622000217437744,-1.5570000410079956,-10.282999992370605,-397.1600036621094,4.611437797546387,-25.942733764648438,1542681.875,9.86159610748291,71
2016-05-06 17:01:39,5.567999839782715,-1.1330000162124634,-10.295999526977539,-396.6807861328125,3.368546962738037,-24.431875228881836,1542682.75,9.99075984954834,71
2016-05-06 17:02:03,5.53000020980835,-1.812999963760376,-10.116000175476074,-396.4569091796875,1.8426718711853027,-22.6768741607666,1542683.5,10.099584579467773,71
2016-05-06 17:02:36,5.303999900817871,-2.7230000495910645,-9.897000312805176,-396.9765319824219,1.2408437728881836,-20.9154052734375,1542684.875,10.564499855041504,71
2016-05-06 17:03:11,5.765999794006348,-1.9830000400543213,-9.819000244140625,-398.2589416503906,1.9249844551086426,-19.623140335083008,1542686.5,11.336250305175781,71
2016-05-06 17:03:54,5.459000110626221,-2.447000026702881,-10.072999954223633,-398.06048583984375,3.4210000038146973,-20.39699935913086,1542688.0,11.026700019836426,71
2016-05-06 17:04:28,5.736999988555908,-3.377000093460083,-10.131999969482422,-397.3318176269531,4.620031356811523,-21.663156509399414,1542689.0,10.409509658813477,71
2016-05-06 17:04:52,5.664000034332275,-3.015000104904175,-10.25,-395.8055725097656,3.636406421661377,-22.697031021118164,1542689.75,9.628421783447266,71
2016-05-06 17:05:33,5.75600004196167,-2.4590001106262207,-10.340999603271484,-393.3354797363281,2.1879374980926514,-24.436046600341797,1542691.125,8.424920082092285,71
2016-05-06 17:06:14,5.689000129699707,-2.680000066757202,-10.302000045776367,-392.6038818359375,3.6767499446868896,-25.830686569213867,1542692.375,8.878931045532227,71
2016-05-06 17:06:37,5.770999908447266,-2.569999933242798,-10.265999794006348,-392.1632080078125,4.281499862670898,-26.42095375061035,1542693.125,9.068276405334473,71
2016-05-06 17:07:07,5.921000003814697,-2.6429998874664307,-10.23900032043457,-391.3250732421875,3.066499948501587,-25.520484924316406,1542694.5,8.747042655944824,71
2016-05-06 17:08:28,6.658999919891357,-1.7130000591278076,-9.923999786376953,-389.19183349609375,4.768812656402588,-28.568124771118164,1542697.5,9.016897201538086,71
2016-05-06 17:09:16,5.98199987411499,-2.5940001010894775,-9.833000183105469,-389.33160400390625,5.566187381744385,-30.137813568115234,1542699.0,8.839077949523926,71
2016-05-06 17:09:49,6.320000171661377,-2.0299999713897705,-9.932000160217285,-389.897705078125,5.3219218254089355,-30.22434425354004,1542700.125,8.604641914367676,71
2016-05-06 17:10:25,5.807000160217285,-1.7130000591278076,-9.78600025177002,-391.4541320800781,2.716984272003174,-26.43646812438965,1542701.25,9.458348274230957,71
2016-05-06 17:11:27,5.88100004196167,-1.9609999656677246,-9.394000053405762,-395.4117431640625,4.3663434982299805,-24.62346839904785,1542703.75,10.796980857849121,71
2016-05-06 17:12:16,6.050000190734863,-1.3079999685287476,-9.439000129699707,-398.9942626953125,5.57756233215332,-22.862905502319336,1542705.75,12.695609092712402,71
2016-05-06 17:13:03,5.1539998054504395,-0.984000027179718,-7.802999973297119,-401.8185729980469,3.171062469482422,-18.46307945251465,1542707.125,15.250401496887207,71
2016-05-06 17:13:47,5.705999851226807,-0.04899999871850014,-7.992000102996826,-401.7532653808594,4.042812824249268,-19.343765258789062,1542708.5,14.978495597839355,71
2016-05-06 17:14:31,5.658999919891357,0.32199999690055847,-7.927999973297119,-401.9380798339844,4.045921802520752,-18.80073356628418,1542710.375,16.2921199798584,71
2016-05-06 17:15:16,5.300000190734863,0.7440000176429749,-7.110000133514404,-402.2290954589844,3.282249927520752,-17.68503189086914,1542712.25,17.89769744873047,71
2016-05-06 17:16:13,5.36899995803833,-0.0020000000949949026,-7.682000160217285,-402.2740478515625,1.4138593673706055,-17.527437210083008,1542714.125,17.23992919921875,71
2016-05-06 17:17:15,5.488999843597412,0.5249999761581421,-7.927000045776367,-398.713623046875,8.212031364440918,-24.957157135009766,1542716.0,13.966978073120117,71
2016-05-06 17:17:43,5.439000129699707,0.14800000190734863,-7.919000148773193,-399.767578125,5.636906147003174,-21.517532348632812,1542716.875,14.881965637207031,71
2016-05-06 17:18:32,5.123000144958496,-0.4699999988079071,-7.482999801635742,-401.5119934082031,2.5361249446868896,-17.78346824645996,1542718.5,15.937084197998047,71
2016-05-06 17:19:27,5.002999782562256,-0.3790000081062317,-7.6519999504089355,-402.9822998046875,2.691906213760376,-19.454328536987305,1542720.25,15.504638671875,71
2016-05-06 17:20:03,5.434000015258789,-0.17499999701976776,-8.003999710083008,-402.58856201171875,0.7760311961174011,-16.943889617919922,1542721.875,14.669720649719238,71
2016-05-06 17:21:03,5.834000110626221,0.5389999747276306,-8.07699966430664,-401.162841796875,1.7731562852859497,-18.44048309326172,1542724.125,15.304633140563965,71
2016-05-06 17:22:03,5.5269999504089355,0.46299999952316284,-8.0649995803833,-399.5562744140625,5.702969074249268,-22.85161018371582,1542726.0,14.698960304260254,71
2016-05-06 17:22:37,5.611000061035156,0.578000009059906,-8.324999809265137,-398.9140930175781,7.661344051361084,-24.630281448364258,1542727.125,13.397077560424805,71
2016-05-06 17:23:42,5.480000019073486,0.531000018119812,-8.279999732971191,-399.9991149902344,3.6194374561309814,-19.990562438964844,1542730.125,14.627349853515625,71
2016-05-06 17:24:56,6.118000030517578,0.40299999713897705,-8.815999984741211,-397.4241943359375,6.604000091552734,-22.600969314575195,1542732.5,12.283787727355957,71
2016-05-06 17:26:29,5.956999778747559,0.9330000281333923,-8.107999801635742,-399.14306640625,7.068905830383301,-21.475078582763672,1542735.375,12.434112548828125,71
2016-05-06 17:27:42,6.11299991607666,0.8460000157356262,-8.4399995803833,-401.0233154296875,9.487625122070312,-21.136688232421875,1542738.5,15.790968894958496,71
2016-05-06 17:28:23,4.5929999351501465,1.7690000534057617,-6.249000072479248,-401.5361633300781,7.0205159187316895,-18.08085823059082,1542739.875,17.70260238647461,71
2016-05-06 17:29:27,4.99399995803833,1.2309999465942383,-6.921000003814697,-401.6127014160156,5.162773609161377,-14.989327430725098,1542741.875,18.764633178710938,71
2016-05-06 17:30:09,4.906000137329102,1.1390000581741333,-6.679999828338623,-401.3124694824219,7.220445156097412,-15.299734115600586,1542743.25,18.24055290222168,71
2016-05-06 17:30:41,4.864999771118164,1.4609999656677246,-6.823999881744385,-401.0837097167969,8.78819465637207,-15.536233901977539,1542744.25,17.84125328063965,71
2016-05-06 17:31:21,4.959000110626221,2.240999937057495,-6.693999767303467,-401.1234436035156,11.107062339782715,-16.6306095123291,1542745.75,17.877277374267578,71
2016-05-06 17:31:51,4.296000003814697,2.3540000915527344,-5.861000061035156,-401.560302734375,13.295186996459961,-18.449827194213867,1542747.125,18.573230743408203,71
2016-05-06 17:32:15,4.2870001792907715,2.0230000019073486,-6.067999839782715,-401.94403076171875,14.171546936035156,-19.061609268188477,1542748.125,19.044679641723633,71
2016-05-06 17:32:37,4.270999908447266,1.784999966621399,-5.939000129699707,-402.41497802734375,11.929952621459961,-16.68389129638672,1542748.875,19.179670333862305,71
2016-05-06 17:33:03,4.427000045776367,1.7330000400543213,-5.951000213623047,-402.9715270996094,9.280797004699707,-13.873859405517578,1542749.625,19.339204788208008,71
2016-05-06 17:33:39,4.6620001792907715,1.9579999446868896,-6.2779998779296875,-403.0566101074219,6.875625133514404,-12.135781288146973,1542750.75,19.560527801513672,71
2016-05-06 17:34:42,5.1529998779296875,1.9079999923706055,-6.145999908447266,-402.57562255859375,7.116750240325928,-13.948249816894531,1542752.75,19.43941307067871,71
2016-05-06 17:35:27,4.968999862670898,1.909000039100647,-6.281000137329102,-402.2062683105469,10.576358795166016,-17.94989013671875,1542754.25,18.86564064025879,71
2016-05-06 17:35:58,4.72599983215332,1.7949999570846558,-6.297999858856201,-402.4620056152344,8.83018684387207,-15.177812576293945,1542755.75,19.03948211669922,71
2016-05-06 17:37:03,5.0970001220703125,1.4980000257492065,-7.00600004196167,-402.395263671875,9.27817153930664,-14.459249496459961,1542758.125,18.807767868041992,71
2016-05-06 17:37:45,5.296000003814697,1.090000033378601,-6.801000118255615,-402.5513610839844,9.640374183654785,-14.550516128540039,1542759.5,18.609670639038086,71
2016-05-06 17:39:31,4.985000133514404,1.8550000190734863,-6.355000019073486,-401.7279052734375,6.224890232086182,-14.309577941894531,1542763.625,20.493928909301758,71
2016-05-06 17:41:48,5.413000106811523,-0.3179999887943268,-7.044000148773193,-403.5878601074219,2.7389063835144043,-13.458125114440918,1542768.0,19.090456008911133,71
2016-05-06 17:43:12,5.067999839782715,-0.8769999742507935,-7.0879998207092285,-403.43756103515625,6.7583746910095215,-16.934343338012695,1542771.0,18.127206802368164,71
2016-05-06 17:44:47,5.836999893188477,0.7839999794960022,-7.730999946594238,-403.1846008300781,8.590453147888184,-17.354202270507812,1542774.625,17.24291229248047,71
2016-05-06 17:45:51,6.307000160217285,0.765999972820282,-8.14900016784668,-402.49603271484375,8.737655639648438,-18.126140594482422,1542776.625,16.95253562927246,71
2016-05-06 17:47:11,5.896999835968018,0.6169999837875366,-7.99399995803833,-404.2516174316406,5.3937811851501465,-16.472734451293945,1542779.25,18.347267150878906,71
2016-05-06 17:48:19,5.933000087738037,0.48500001430511475,-7.986000061035156,-403.4836120605469,9.11595344543457,-21.097469329833984,1542782.25,18.346460342407227,71
2016-05-06 17:49:32,5.665999889373779,-0.06400000303983688,-7.914999961853027,-403.85504150390625,5.956218719482422,-18.557281494140625,1542784.5,18.37675666809082,71
2016-05-06 17:50:36,6.126999855041504,-0.906000018119812,-8.62600040435791,-402.4429626464844,9.117218971252441,-22.547969818115234,1542786.5,17.402677536010742,71
2016-05-06 17:51:15,6.019000053405762,-1.4429999589920044,-8.468999862670898,-403.0322265625,7.371359348297119,-18.983734130859375,1542787.75,16.54766273498535,71
2016-05-06 17:52:14,6.201000213623047,-0.7630000114440918,-8.61400032043457,-403.37689208984375,5.792125225067139,-18.276561737060547,1542790.5,17.643661499023438,71
2016-05-06 17:53:27,5.964000225067139,-0.4350000023841858,-8.668000221252441,-402.68475341796875,8.372718811035156,-22.34514045715332,1542792.875,16.641563415527344,71
2016-05-06 17:54:04,6.202000141143799,-0.5889999866485596,-8.774999618530273,-403.03314208984375,6.508531093597412,-20.06825065612793,1542794.0,16.553077697753906,71
2016-05-06 17:54:58,6.203000068664551,-0.6600000262260437,-8.67199993133545,-402.90985107421875,5.939374923706055,-19.606250762939453,1542796.125,16.52278709411621,71
2016-05-06 17:55:44,5.873000144958496,-0.7860000133514404,-8.479000091552734,-402.2461853027344,7.83050012588501,-22.076030731201172,1542798.25,16.62925910949707,71
2016-05-06 17:56:09,5.545000076293945,-0.8870000243186951,-7.828000068664551,-402.69696044921875,7.3742499351501465,-20.3928279876709,1542799.0,17.12992286682129,71
2016-05-06 17:56:12,5.811999797821045,-0.8830000162124634,-8.041000366210938,-402.7510681152344,7.319499969482422,-20.19084358215332,1542799.0,17.19000244140625,71
2016-05-06 17:56:39,5.690000057220459,-1.1050000190734863,-7.88700008392334,-403.2378845214844,6.826749801635742,-18.372983932495117,1542799.875,17.73072052001953,71
2016-05-06 17:56:59,6.605000019073486,-0.08399999886751175,-8.59000015258789,-401.89349365234375,6.757124900817871,-19.487703323364258,1542800.5,16.89219093322754,71
2016-05-06 17:57:33,6.742000102996826,-0.16200000047683716,-8.678000450134277,-399.0964660644531,6.727375030517578,-22.121109008789062,1542801.625,15.094971656799316,71
2016-05-06 17:58:16,6.7230000495910645,-0.6029999852180481,-9.180000305175781,-397.392333984375,7.196000099182129,-24.387531280517578,1542803.0,13.87281608581543,71
2016-05-06 17:59:20,7.0320000648498535,-0.43299999833106995,-9.640999794006348,-397.1051940917969,7.298905849456787,-25.540313720703125,1542805.0,13.650687217712402,71
2016-05-06 18:00:31,6.229000091552734,-1.0010000467300415,-8.682999610900879,-400.5653991699219,9.653203010559082,-23.91839027404785,1542807.75,14.666999816894531,71
2016-05-06 18:01:31,6.093999862670898,-0.8059999942779541,-8.45300006866455,-403.5791320800781,10.160249710083008,-19.298999786376953,1542810.0,15.538514137268066,71
2016-05-06 18:02:42,5.76800012588501,-0.5070000290870667,-7.557000160217285,-404.44244384765625,8.365625381469727,-16.312063217163086,1542812.25,16.635000228881836,71
2016-05-06 18:03:42,5.478000164031982,-0.43799999356269836,-7.478000164031982,-404.5450744628906,7.894062519073486,-16.99315643310547,1542814.75,17.64900016784668,71
2016-05-06 18:04:20,5.4629998207092285,-0.3050000071525574,-7.370999813079834,-404.37939453125,7.4682183265686035,-17.34209442138672,1542816.25,18.399965286254883,71
2016-05-06 18:05:07,5.5970001220703125,-0.6399999856948853,-7.339000225067139,-403.3755187988281,6.501046657562256,-17.488235473632812,1542817.75,19.70546531677246,71
2016-05-06 18:05:57,4.671999931335449,-0.04600000008940697,-5.855999946594238,-401.4818115234375,6.541093826293945,-20.16390609741211,1542819.375,21.235857009887695,71
2016-05-06 18:06:51,3.562000036239624,3.0769999027252197,-5.334000110626221,-402.0381774902344,1.3525469303131104,-16.40687370300293,1542821.0,22.751766204833984,71
2016-05-06 18:07:26,3.7769999504089355,2.1489999294281006,-4.4039998054504395,-402.37286376953125,-3.92606258392334,-12.256625175476074,1542822.25,23.774343490600586,71
2016-05-06 18:07:52,-2.8519999980926514,5.191999912261963,-0.11900000274181366,-395.9500427246094,-6.006468772888184,-16.134687423706055,1542823.375,25.148727416992188,71
2016-05-06 18:08:53,-2.7769999504089355,4.7870001792907715,3.010999917984009,-389.328369140625,-9.99557876586914,-19.10295295715332,1542825.875,28.36594581604004,71
2016-05-06 18:10:20,-3.257999897003174,4.556000232696533,3.109999895095825,-392.211669921875,-9.351187705993652,-19.110843658447266,1542828.5,30.254535675048828,71
2016-05-06 18:11:23,-2.9830000400543213,3.822999954223633,3.3259999752044678,-392.1517333984375,-7.873203277587891,-21.086048126220703,1542830.5,29.488876342773438,71
2016-05-06 18:11:59,-2.565000057220459,4.2789998054504395,2.7239999771118164,-391.7567138671875,-9.18064022064209,-19.821407318115234,1542832.0,30.292205810546875,71
2016-05-06 18:12:45,-3.3359999656677246,4.072999954223633,3.5810000896453857,-391.0313720703125,-12.0600004196167,-16.80531120300293,1542834.125,32.203853607177734,71
2016-05-06 18:13:56,-3.868000030517578,5.00600004196167,4.381999969482422,-390.61395263671875,-6.4644060134887695,-22.343000411987305,1542836.25,28.206403732299805,71
2016-05-06 18:14:52,-4.021999835968018,4.9070000648498535,4.7789998054504395,-391.9500427246094,-9.767624855041504,-18.913875579833984,1542838.0,28.899517059326172,71
2016-05-06 18:16:48,-4.244999885559082,4.434000015258789,4.807000160217285,-392.9450378417969,-6.477593898773193,-23.041000366210938,1542842.5,28.41645622253418,71
2016-05-06 18:18:03,-4.230000019073486,4.4120001792907715,5.28000020980835,-394.7242736816406,-9.034562110900879,-20.54729652404785,1542845.0,30.3663330078125,71
2016-05-06 18:19:25,-4.2729997634887695,4.264999866485596,4.605000019073486,-393.365478515625,-6.821453094482422,-22.083328247070312,1542847.875,29.384931564331055,71
2016-05-06 18:19:58,-3.9749999046325684,3.6579999923706055,4.165999889373779,-393.9290771484375,-9.700187683105469,-18.481687545776367,1542849.5,29.307174682617188,71
2016-05-06 18:20:46,-4.015999794006348,3.384000062942505,4.2729997634887695,-393.3296203613281,-8.4193754196167,-19.70831298828125,1542851.125,30.326387405395508,71
2016-05-06 18:21:56,-3.572000026702881,3.446000099182129,3.819000005722046,-392.4920349121094,-9.031874656677246,-19.808061599731445,1542853.25,31.018447875976562,71
2016-05-06 18:22:10,-3.4579999446868896,3.7730000019073486,3.513000011444092,-392.42138671875,-9.839499473571777,-19.18375015258789,1542853.75,30.977563858032227,71
2016-05-06 18:22:40,-3.8889999389648438,3.885999917984009,3.187999963760376,-392.493408203125,-9.557812690734863,-18.6846866607666,1542854.75,32.773738861083984,71
2016-05-06 18:23:53,-3.569000005722046,3.6679999828338623,3.0390000343322754,-394.01629638671875,-5.80915641784668,-19.96396827697754,1542857.5,33.59946823120117,71
2016-05-06 18:24:48,-3.7690000534057617,3.4760000705718994,3.203000068664551,-395.5609436035156,-5.681624889373779,-19.322187423706055,1542859.75,31.318805694580078,71
2016-05-06 18:25:08,-3.9240000247955322,3.2730000019073486,3.4070000648498535,-395.6990661621094,-7.820375442504883,-17.237812042236328,1542860.25,31.807994842529297,71
2016-05-06 18:25:56,-3.865000009536743,2.9230000972747803,3.5820000171661377,-395.3862609863281,-9.844344139099121,-15.28137493133545,1542861.75,31.924209594726562,71
2016-05-06 18:26:39,-4.485000133514404,3.055000066757202,3.4700000286102295,-394.81817626953125,-9.383453369140625,-15.63268756866455,1542863.125,31.401763916015625,71
